day,farm_1_agripv_kwh,farm_2_agripv_kwh,low_density_comm_solar_kwh,medium_density_comm_solar_kwh,high_density_comm_solar_kwh,small_turbine_wind_kwh,medium_turbine_wind_kwh,large_turbine_wind_kwh,total_solar_kwh,total_wind_kwh,total_renewable_kwh
2018-10-29,4132.762,2600.045,520.009,826.552,1477.994,371.0,259.26,479.6,9557.362,1109.86,10667.222
2018-10-30,4115.909,2589.467,517.893,823.182,1471.95,76.2,42.6,75.12,9518.402,193.92,9712.322
2018-10-31,4378.497,2754.657,550.931,875.699,1565.869,57.6,30.24,52.32,10125.655,140.16,10265.815
2018-11-01,4477.81,2817.138,563.428,895.562,1601.381,91.8,53.28,95.12,10355.318,240.2,10595.518
2018-11-02,4357.881,2741.661,548.332,871.576,1558.514,145.8,91.5,167.28,10077.964,404.58,10482.544
2018-11-03,4209.027,2647.99,529.598,841.805,1505.296,490.6,350.4,640.76,9733.717,1481.76,11215.477
2018-11-04,4190.8,2636.493,527.299,838.16,1498.798,277.0,188.34,349.76,9691.548,815.1,10506.648
2018-11-05,4398.541,2767.126,553.425,879.708,1573.145,1751.8,1323.12,2087.24,10171.946,5162.16,15334.106
2018-11-06,4051.548,2548.843,509.769,810.31,1449.037,904.0,667.92,1158.72,9369.506,2730.64,12100.146
2018-11-07,4293.959,2701.367,540.273,858.792,1535.715,456.4,324.3,595.2,9930.106,1375.9,11306.006
2018-11-08,4237.332,2665.739,533.148,847.466,1515.462,642.0,466.32,837.0,9799.148,1945.32,11744.468
2018-11-09,3979.718,2503.673,500.735,795.944,1423.333,179.6,116.04,213.92,9203.402,509.56,9712.962
2018-11-10,3917.23,2464.324,492.865,783.446,1401.008,1183.6,883.56,1481.04,9058.872,3548.2,12607.072
2018-11-11,3919.63,2465.857,493.171,783.926,1401.855,534.0,383.46,697.72,9064.439,1615.18,10679.619
2018-11-12,4319.772,2717.603,543.521,863.954,1544.942,427.0,301.86,555.68,9989.791,1284.54,11274.331
2018-11-13,4275.711,2689.856,537.971,855.142,1529.212,918.2,678.78,1175.44,9887.892,2772.42,12660.312
2018-11-14,3620.219,2277.418,455.484,724.044,1294.824,1566.8,1179.84,1896.0,8371.988,4642.64,13014.628
2018-11-15,3542.413,2228.482,445.696,708.483,1266.99,1357.6,1018.02,1672.84,8192.063,4048.46,12240.523
2018-11-16,4165.532,2620.481,524.096,833.106,1489.851,676.6,492.9,880.84,9633.066,2050.34,11683.406
2018-11-17,4246.184,2671.288,534.258,849.237,1518.648,107.6,64.32,115.8,9819.613,287.72,10107.333
2018-11-18,4165.025,2620.243,524.049,833.005,1489.605,354.2,246.66,456.72,9631.926,1057.58,10689.506
2018-11-19,4217.264,2653.094,530.619,843.453,1508.305,1481.6,1113.96,1806.08,9752.735,4401.64,14154.375
2018-11-20,4126.705,2596.145,519.229,825.341,1475.899,341.2,236.76,438.76,9543.319,1016.72,10560.039
2018-11-21,3770.777,2372.241,474.448,754.155,1348.597,104.4,61.98,111.48,8720.219,277.86,8998.079
2018-11-22,2708.425,1703.919,340.784,541.685,968.64,1060.0,788.22,1340.88,6263.452,3189.1,9452.552
2018-11-23,3557.548,2238.008,447.602,711.51,1272.397,1829.8,1383.48,2166.08,8227.064,5379.36,13606.424
2018-11-24,2629.226,1653.976,330.795,525.845,940.406,1869.8,1414.44,2206.16,6080.248,5490.4,11570.648
2018-11-25,4044.735,2544.463,508.893,808.947,1446.668,880.8,649.92,1130.88,9353.705,2661.6,12015.305
2018-11-26,4015.408,2526.071,505.214,803.082,1436.135,7.2,1.98,2.84,9285.91,12.02,9297.93
2018-11-27,2088.018,1313.586,262.717,417.604,746.777,43.8,21.6,36.52,4828.703,101.92,4930.623
2018-11-28,3809.326,2396.478,479.296,761.865,1362.388,7.2,1.98,2.84,8809.353,12.02,8821.373
2018-11-29,3042.05,1913.773,382.755,608.41,1087.979,35.6,16.62,27.6,7034.966,79.82,7114.786
2018-11-30,3548.02,2232.016,446.403,709.604,1268.989,1169.4,872.58,1465.04,8205.033,3507.02,11712.053
2018-12-01,3942.374,2480.038,496.008,788.475,1410.081,1240.4,927.48,1544.32,9116.976,3712.2,12829.176
2018-12-02,3681.062,2315.676,463.135,736.212,1316.598,344.4,239.22,443.24,8512.684,1026.86,9539.544
2018-12-03,3406.424,2142.913,428.583,681.285,1218.363,188.6,122.76,226.56,7877.567,537.92,8415.487
2018-12-04,3690.93,2321.855,464.371,738.186,1320.151,1508.6,1134.9,1834.8,8535.493,4478.3,13013.793
2018-12-05,3742.291,2354.152,470.83,748.458,1338.532,825.2,607.08,1063.96,8654.264,2496.24,11150.504
2018-12-06,3024.849,1902.843,380.569,604.97,1081.911,2047.4,1552.08,2381.24,6995.142,5980.72,12975.862
2018-12-07,3416.226,2148.998,429.8,683.245,1221.933,1535.6,1155.72,1863.24,7900.202,4554.56,12454.762
2018-12-08,3899.493,2452.971,490.594,779.899,1394.813,752.2,550.92,974.84,9017.77,2277.96,11295.73
2018-12-09,3418.643,2150.539,430.108,683.729,1222.781,783.8,575.34,1013.8,7905.8,2372.94,10278.74
2018-12-10,3906.007,2457.126,491.425,781.201,1397.096,1747.6,1319.88,2083.0,9032.856,5150.48,14183.336
2018-12-11,3865.461,2431.605,486.321,773.092,1382.61,1055.2,784.56,1335.44,8939.089,3175.2,12114.289
2018-12-12,3836.809,2413.608,482.722,767.362,1372.339,1431.4,1075.14,1752.52,8872.838,4259.06,13131.898
2018-12-13,3860.615,2428.568,485.714,772.123,1380.866,672.2,489.54,875.32,8927.885,2037.06,10964.945
2018-12-14,3869.61,2434.261,486.852,773.922,1384.062,128.6,79.14,143.88,8948.707,351.62,9300.327
2018-12-15,3661.105,2303.156,460.631,732.221,1309.439,16.2,5.94,9.2,8466.552,31.34,8497.892
2018-12-16,3092.658,1945.548,389.11,618.532,1106.132,437.8,310.14,570.4,7151.979,1318.34,8470.319
2018-12-17,3812.246,2398.144,479.629,762.449,1363.563,1780.8,1345.56,2116.68,8816.031,5243.04,14059.071
2018-12-18,3822.539,2404.595,480.919,764.508,1367.267,738.6,540.6,958.2,8839.828,2237.4,11077.228
2018-12-19,3834.992,2412.448,482.49,766.998,1371.707,1821.6,1377.18,2157.96,8868.635,5356.74,14225.375
2018-12-20,3645.89,2293.463,458.693,729.178,1304.087,2076.0,1574.16,2408.84,8431.311,6059.0,14490.311
2018-12-21,3898.734,2452.522,490.504,779.747,1394.521,725.2,530.28,941.56,9016.028,2197.04,11213.068
2018-12-22,3707.003,2331.948,466.39,741.401,1325.916,815.8,600.0,1052.8,8572.657,2468.6,11041.257
2018-12-23,3463.056,2178.484,435.697,692.611,1238.662,783.8,575.34,1013.8,8008.511,2372.94,10381.451
2018-12-24,3656.82,2300.361,460.072,731.364,1307.98,637.6,463.02,831.56,8456.597,1932.18,10388.777
2018-12-25,3637.66,2288.338,457.668,727.532,1301.109,518.0,371.28,676.84,8412.307,1566.12,9978.427
2018-12-26,3683.472,2317.129,463.426,736.694,1317.51,1226.2,916.5,1528.6,8518.232,3671.3,12189.532
2018-12-27,3302.099,2077.153,415.431,660.42,1181.154,2226.4,1690.74,2552.12,7636.257,6469.26,14105.517
2018-12-28,3846.095,2419.309,483.862,769.219,1375.764,1718.4,1297.14,2053.0,8894.249,5068.54,13962.789
2018-12-29,3875.247,2437.676,487.535,775.049,1386.172,946.4,700.5,1208.76,8961.679,2855.66,11817.339
2018-12-30,3578.76,2251.185,450.237,715.752,1280.116,1718.4,1297.14,2053.0,8276.05,5068.54,13344.59
2018-12-31,3801.685,2391.424,478.285,760.337,1359.846,34.8,16.08,26.68,8791.577,77.56,8869.137
2019-01-01,3088.054,1942.553,388.511,617.611,1104.557,198.0,129.66,239.64,7141.285,567.3,7708.585
2019-01-02,3158.944,1987.128,397.426,631.789,1129.923,1045.8,777.18,1324.48,7305.209,3147.46,10452.669
2019-01-03,3574.479,2248.47,449.694,714.896,1278.597,1230.8,920.16,1533.84,8266.135,3684.8,11950.935
2019-01-04,3874.466,2437.245,487.449,774.893,1385.855,198.0,129.66,239.64,8959.909,567.3,9527.209
2019-01-05,3707.644,2332.291,466.458,741.529,1326.193,1376.0,1032.36,1692.96,8574.115,4101.32,12675.435
2019-01-06,3191.206,2007.362,401.472,638.241,1141.516,2317.0,1761.12,2636.36,7379.797,6714.48,14094.277
2019-01-07,3674.986,2311.622,462.324,734.997,1314.603,1292.2,967.5,1601.44,8498.533,3861.14,12359.673
2019-01-08,4040.999,2541.927,508.385,808.2,1445.473,1893.4,1432.74,2229.72,9344.984,5555.86,14900.844
2019-01-09,3236.995,2036.141,407.228,647.399,1157.911,1343.6,1007.22,1657.68,7485.674,4008.5,11494.174
2019-01-10,3509.045,2207.332,441.466,701.809,1255.176,405.4,285.48,526.64,8114.829,1217.52,9332.349
2019-01-11,3858.941,2427.493,485.499,771.788,1380.287,566.4,408.3,740.0,8924.008,1714.7,10638.708
2019-01-12,3042.326,1913.835,382.767,608.465,1088.166,63.4,34.08,59.36,7035.56,156.84,7192.4
2019-01-13,1796.373,1129.979,225.996,359.275,642.563,1785.0,1348.8,2120.88,4154.186,5254.68,9408.866
2019-01-14,3746.351,2356.55,471.31,749.27,1340.098,1440.6,1082.22,1762.36,8663.58,4285.18,12948.76
2019-01-15,4142.418,2605.675,521.135,828.484,1481.787,494.4,353.34,645.88,9579.498,1493.62,11073.118
2019-01-16,3722.002,2341.254,468.251,744.4,1331.376,2367.8,1800.42,2682.64,8607.284,6850.86,15458.144
2019-01-17,4123.312,2593.637,518.727,824.662,1474.974,1970.2,1492.2,2305.72,9535.313,5768.12,15303.433
2019-01-18,4308.348,2710.125,542.025,861.67,1541.09,360.8,251.64,465.8,9963.257,1078.24,11041.497
2019-01-19,4291.913,2699.796,539.959,858.383,1535.195,398.4,280.14,517.12,9925.245,1195.66,11120.905
2019-01-20,3387.859,2131.153,426.231,677.572,1211.791,111.0,66.66,120.24,7834.605,297.9,8132.505
2019-01-21,3224.669,2028.551,405.71,644.934,1153.374,7.2,1.98,2.84,7457.238,12.02,7469.258
2019-01-22,4351.984,2737.654,547.531,870.397,1556.627,974.6,722.34,1241.96,10064.192,2938.9,13003.092
2019-01-23,3824.003,2405.527,481.105,764.801,1367.777,235.6,157.44,292.04,8843.213,685.08,9528.293
2019-01-24,3417.871,2150.074,430.015,683.574,1222.489,862.2,635.58,1108.6,7904.024,2606.38,10510.404
2019-01-25,4112.125,2586.837,517.367,822.425,1470.786,198.0,129.66,239.64,9509.542,567.3,10076.842
2019-01-26,3763.658,2367.627,473.525,752.732,1346.144,402.0,282.84,521.88,8703.686,1206.72,9910.406
2019-01-27,1377.856,866.752,173.35,275.571,492.842,918.2,678.78,1175.44,3186.371,2772.42,5958.791
2019-01-28,4503.799,2833.045,566.609,900.76,1611.015,1970.2,1492.2,2305.72,10415.228,5768.12,16183.348
2019-01-29,4542.726,2857.607,571.521,908.545,1624.878,37.4,17.64,29.44,10505.277,84.48,10589.757
2019-01-30,4641.727,2919.956,583.991,928.345,1660.239,58.6,31.02,53.68,10734.258,143.3,10877.558
2019-01-31,4659.261,2930.909,586.182,931.852,1666.57,1329.6,996.42,1642.44,10774.775,3968.46,14743.235
2019-02-01,4657.433,2929.82,585.964,931.487,1665.87,1301.6,974.7,1611.76,10770.573,3888.06,14658.633
2019-02-02,4641.829,2919.991,583.998,928.366,1660.297,707.4,516.6,919.4,10734.481,2143.4,12877.881
2019-02-03,4621.245,2907.105,581.421,924.249,1652.892,107.6,64.32,115.8,10686.912,287.72,10974.632
2019-02-04,4680.587,2944.482,588.896,936.117,1674.084,612.2,443.4,799.0,10824.167,1854.6,12678.767
2019-02-05,3096.915,1948.259,389.652,619.383,1107.629,1150.4,857.94,1443.68,7161.838,3452.02,10613.858
2019-02-06,1333.134,838.662,167.732,266.627,476.809,445.2,315.78,580.28,3082.963,1341.26,4424.223
2019-02-07,2899.065,1823.694,364.739,579.813,1036.942,1747.6,1319.88,2083.0,6704.253,5150.48,11854.733
2019-02-08,4708.897,2962.152,592.43,941.779,1684.311,1597.6,1203.78,1928.32,10889.57,4729.7,15619.27
2019-02-09,4687.974,2948.963,589.793,937.595,1676.843,1221.4,912.84,1523.32,10841.168,3657.56,14498.728
2019-02-10,4750.442,2988.248,597.65,950.088,1699.201,2036.6,1543.68,2370.72,10985.63,5951.0,16936.63
2019-02-11,5063.627,3185.252,637.05,1012.725,1811.227,1445.2,1085.76,1767.24,11709.882,4298.2,16008.082
2019-02-12,5188.886,3264.063,652.813,1037.777,1856.013,96.4,56.46,101.08,11999.553,253.94,12253.493
2019-02-13,4904.051,3084.949,616.99,980.81,1754.089,48.8,24.72,42.16,11340.888,115.68,11456.568
2019-02-14,4971.642,3127.381,625.476,994.328,1778.329,1632.6,1230.84,1964.68,11497.156,4828.12,16325.276
2019-02-15,4370.918,2749.436,549.887,874.184,1563.508,1403.8,1053.84,1722.92,10107.932,4180.56,14288.492
2019-02-16,4118.132,2590.462,518.092,823.626,1473.05,1017.4,755.22,1291.6,9523.363,3064.22,12587.583
2019-02-17,5314.994,3343.361,668.672,1062.999,1901.152,587.0,424.14,766.68,12291.178,1777.82,14068.998
2019-02-18,4345.59,2733.54,546.708,869.118,1554.413,1632.6,1230.84,1964.68,10049.369,4828.12,14877.489
2019-02-19,5454.515,3431.078,686.216,1090.903,1951.092,629.2,456.42,820.68,12613.804,1906.3,14520.104
2019-02-20,5438.533,3421.121,684.224,1087.707,1945.303,207.6,136.74,253.08,12576.888,597.42,13174.308
2019-02-21,5415.898,3406.887,681.377,1083.18,1937.197,1671.4,1260.9,2004.88,12524.539,4937.18,17461.719
2019-02-22,5354.535,3368.252,673.65,1070.907,1915.28,1371.4,1028.82,1687.96,12382.625,4088.18,16470.805
2019-02-23,5385.575,3387.798,677.56,1077.115,1926.37,338.0,234.3,434.32,12454.418,1006.62,13461.038
2019-02-24,4359.754,2742.573,548.515,871.951,1559.389,11.8,3.9,5.84,10082.183,21.54,10103.723
2019-02-25,4702.771,2958.445,591.689,940.554,1682.008,955.8,707.82,1219.84,10875.467,2883.46,13758.927
2019-02-26,4373.551,2751.294,550.259,874.71,1564.295,1877.6,1420.56,2214.08,10114.109,5512.24,15626.349
2019-02-27,4308.737,2710.383,542.077,861.747,1541.215,2124.6,1611.84,2455.6,9964.159,6192.04,16156.199
2019-02-28,5100.897,3208.701,641.74,1020.179,1824.561,2633.0,2006.58,2911.36,11796.078,7550.94,19347.018
2019-03-01,4578.951,2880.289,576.058,915.79,1637.922,2194.4,1666.02,2522.04,10589.011,6382.46,16971.471
2019-03-02,5408.178,3401.972,680.394,1081.636,1934.48,857.4,631.98,1103.0,12506.659,2592.38,15099.039
2019-03-03,5963.329,3751.253,750.251,1192.666,2133.01,788.4,578.88,1019.36,13790.508,2386.64,16177.148
2019-03-04,5884.232,3701.482,740.296,1176.846,2104.729,471.4,335.76,615.32,13607.586,1422.48,15030.066
2019-03-05,4215.696,2651.899,530.38,843.139,1507.897,1357.6,1018.02,1672.84,9749.012,4048.46,13797.472
2019-03-06,5915.039,3720.853,744.171,1183.008,2115.753,866.8,639.18,1114.16,13678.823,2620.14,16298.963
2019-03-07,6006.322,3778.363,755.673,1201.264,2148.338,1310.8,981.96,1622.0,13889.96,3914.76,17804.72
2019-03-08,6339.607,3987.999,797.6,1267.921,2267.554,391.4,274.86,507.64,14660.682,1173.9,15834.582
2019-03-09,6399.541,4025.726,805.145,1279.908,2288.982,315.8,217.62,403.8,14799.303,937.22,15736.523
2019-03-10,6373.935,4009.66,801.932,1274.787,2279.787,1403.8,1053.84,1722.92,14740.101,4180.56,18920.661
2019-03-11,6467.457,4068.438,813.688,1293.491,2313.276,1159.8,865.26,1454.36,14956.35,3479.42,18435.77
2019-03-12,5925.515,3727.572,745.514,1185.103,2119.404,277.0,188.34,349.76,13703.109,815.1,14518.209
2019-03-13,5691.296,3580.39,716.078,1138.259,2035.505,1102.8,821.22,1389.8,13161.528,3313.82,16475.348
2019-03-14,5712.339,3593.35,718.67,1142.468,2043.242,2381.2,1810.92,2694.92,13210.069,6887.04,20097.109
2019-03-15,6243.476,3927.564,785.513,1248.695,2233.149,297.6,203.82,378.4,14438.396,879.82,15318.216
2019-03-16,5612.505,3530.57,706.114,1122.501,2007.522,2138.2,1622.4,2468.6,12979.212,6229.2,19208.412
2019-03-17,6534.995,4110.81,822.162,1306.999,2337.521,1658.6,1250.94,1991.56,15112.486,4901.1,20013.586
2019-03-18,6632.6,4172.389,834.478,1326.52,2372.299,220.2,145.98,270.4,15338.286,636.58,15974.866
2019-03-19,6577.202,4137.618,827.524,1315.44,2352.423,1074.2,799.2,1357.24,15210.207,3230.64,18440.847
2019-03-20,6207.475,3904.941,780.988,1241.495,2220.257,1230.8,920.16,1533.84,14355.156,3684.8,18039.956
2019-03-21,6309.65,3969.265,793.853,1261.93,2256.759,1951.2,1477.56,2287.12,14591.457,5715.88,20307.337
2019-03-22,6567.075,4131.274,826.255,1313.415,2348.78,1174.0,876.24,1470.4,15186.8,3520.64,18707.44
2019-03-23,4543.084,2858.017,571.603,908.617,1624.874,441.6,312.96,575.32,10506.195,1329.88,11836.075
2019-03-24,5409.302,3402.886,680.577,1081.86,1934.725,2251.4,1710.12,2575.48,12509.35,6537.0,19046.35
2019-03-25,5573.048,3505.725,701.145,1114.61,1993.427,2100.4,1593.18,2432.48,12887.955,6126.06,19014.015
2019-03-26,6654.542,4186.105,837.221,1330.908,2380.216,752.2,550.92,974.84,15388.993,2277.96,17666.953
2019-03-27,6728.728,4232.823,846.565,1345.746,2406.709,890.0,657.12,1142.04,15560.57,2689.16,18249.73
2019-03-28,6747.858,4244.908,848.982,1349.572,2413.511,354.2,246.66,456.72,15604.83,1057.58,16662.41
2019-03-29,6015.024,3784.05,756.81,1203.005,2151.291,233.0,155.52,288.36,13910.179,676.88,14587.059
2019-03-30,5355.399,3368.97,673.794,1071.08,1915.452,2121.2,1609.2,2452.32,12384.695,6182.72,18567.415
2019-03-31,4227.19,2659.125,531.825,845.438,1512.018,2284.6,1735.98,2606.52,9775.597,6627.1,16402.697
2019-04-01,6111.613,3844.55,768.91,1222.323,2186.026,974.6,722.34,1241.96,14133.422,2938.9,17072.322
2019-04-02,6234.777,3922.086,784.417,1246.955,2230.044,107.6,64.32,115.8,14418.279,287.72,14705.999
2019-04-03,5229.182,3289.58,657.916,1045.836,1870.301,960.6,711.42,1225.36,12092.816,2897.38,14990.196
2019-04-04,5663.857,3563.07,712.614,1132.771,2025.739,770.2,564.84,997.08,13098.051,2332.12,15430.171
2019-04-05,6896.691,4338.543,867.709,1379.338,2466.745,1517.6,1141.86,1844.32,15949.025,4503.78,20452.805
2019-04-06,4970.105,3126.646,625.329,994.021,1777.601,114.4,69.06,124.76,11493.702,308.22,11801.922
2019-04-07,6038.817,3799.151,759.83,1207.763,2159.69,7.0,1.86,2.64,13965.251,11.5,13976.751
2019-04-08,2607.741,1640.56,328.112,521.548,932.647,360.8,251.64,465.8,6030.607,1078.24,7108.847
2019-04-09,6736.357,4237.95,847.59,1347.271,2409.194,91.8,53.28,95.12,15578.362,240.2,15818.562
2019-04-10,7110.853,4473.341,894.668,1422.171,2543.281,2090.0,1585.08,2422.4,16444.313,6097.48,22541.793
2019-04-11,7313.385,4600.788,920.158,1462.677,2615.693,1380.8,1035.96,1697.96,16912.701,4114.72,21027.421
2019-04-12,7389.838,4648.877,929.775,1477.968,2643.043,445.2,315.78,580.28,17089.501,1341.26,18430.761
2019-04-13,7150.986,4498.738,899.748,1430.197,2557.52,452.6,321.42,590.2,16537.19,1364.22,17901.41
2019-04-14,5872.447,3694.462,738.892,1174.489,2100.211,672.2,489.54,875.32,13580.502,2037.06,15617.562
2019-04-15,3749.731,2358.977,471.795,749.946,1341.081,937.0,693.24,1197.64,8671.531,2827.88,11499.411
2019-04-16,6473.769,4072.645,814.529,1294.754,2315.351,1873.6,1417.5,2210.12,14971.048,5501.22,20472.268
2019-04-17,7288.719,4585.156,917.031,1457.744,2606.962,2220.0,1685.88,2546.2,16855.611,6452.08,23307.691
2019-04-18,7560.075,4755.83,951.166,1512.015,2704.038,1951.2,1477.56,2287.12,17483.124,5715.88,23199.004
2019-04-19,7280.091,4579.747,915.949,1456.018,2603.857,1562.4,1176.42,1891.36,16835.663,4630.18,21465.843
2019-04-20,7573.782,4764.41,952.882,1514.756,2708.97,1873.6,1417.5,2210.12,17514.801,5501.22,23016.021
2019-04-21,7562.178,4757.032,951.406,1512.436,2704.878,2599.4,1980.3,2884.04,17487.931,7463.74,24951.671
2019-04-22,7771.682,4888.82,977.764,1554.336,2779.821,1841.8,1392.78,2178.2,17972.424,5412.78,23385.204
2019-04-23,7418.983,4667.153,933.431,1483.797,2653.513,793.0,582.36,1024.96,17156.877,2400.32,19557.197
2019-04-24,7238.806,4553.973,910.795,1447.761,2588.942,558.2,402.06,729.36,16740.277,1689.62,18429.897
2019-04-25,6994.056,4400.169,880.034,1398.811,2501.275,591.2,427.32,772.04,16174.345,1790.56,17964.905
2019-04-26,7260.559,4567.836,913.567,1452.112,2596.586,852.8,628.44,1097.44,16790.66,2578.68,19369.34
2019-04-27,7231.338,4549.456,909.891,1446.268,2586.134,1849.8,1399.02,2186.24,16723.086,5435.06,22158.146
2019-04-28,7667.547,4823.819,964.764,1533.509,2742.184,960.6,711.42,1225.36,17731.823,2897.38,20629.203
2019-04-29,7184.423,4520.073,904.015,1436.885,2569.25,205.2,134.94,249.68,16614.645,589.82,17204.465
2019-04-30,7076.98,4452.448,890.49,1415.396,2530.854,1036.2,769.86,1313.56,16366.168,3119.62,19485.788
2019-05-01,6951.511,4373.603,874.721,1390.302,2485.908,70.8,39.06,68.52,16076.045,178.38,16254.425
2019-05-02,6411.481,4033.907,806.781,1282.296,2292.739,344.4,239.22,443.24,14827.205,1026.86,15854.065
2019-05-03,6436.986,4049.694,809.939,1287.397,2302.061,2104.0,1595.82,2435.8,14886.078,6135.62,21021.698
2019-05-04,7614.936,4790.576,958.115,1522.987,2723.478,904.0,667.92,1158.72,17610.092,2730.64,20340.732
2019-05-05,7202.242,4531.122,906.224,1440.448,2575.744,215.0,142.26,263.4,16655.78,620.66,17276.44
2019-05-06,7190.543,4523.985,904.797,1438.109,2571.393,282.8,192.72,357.84,16628.826,833.36,17462.186
2019-05-07,5399.256,3396.818,679.364,1079.851,1930.936,2588.0,1971.54,2874.76,12486.225,7434.3,19920.525
2019-05-08,7067.312,4446.095,889.219,1413.462,2527.598,1756.0,1326.36,2091.48,16343.686,5173.84,21517.526
2019-05-09,7833.927,4928.25,985.65,1566.785,2801.878,2305.4,1752.06,2625.68,18116.49,6683.14,24799.63
2019-05-10,7879.653,4957.037,991.407,1575.931,2818.209,937.0,693.24,1197.64,18222.237,2827.88,21050.117
2019-05-11,7642.765,4808.163,961.633,1528.553,2733.373,595.4,430.56,777.44,17674.486,1803.4,19477.886
2019-05-12,7642.422,4808.131,961.626,1528.484,2733.106,168.6,108.0,198.64,17673.769,475.24,18149.009
2019-05-13,7676.655,4829.754,965.951,1535.331,2745.285,109.4,65.46,118.0,17752.975,292.86,18045.835
2019-05-14,7701.075,4845.214,969.043,1540.215,2753.95,19.6,7.68,12.04,17809.496,39.32,17848.816
2019-05-15,7608.301,4786.9,957.38,1521.66,2720.728,32.2,14.64,24.12,17594.969,70.96,17665.929
2019-05-16,6924.689,4356.908,871.382,1384.938,2476.178,11.0,3.54,5.2,16014.094,19.74,16033.834
2019-05-17,6760.817,4253.643,850.729,1352.163,2417.695,1098.0,817.56,1384.4,15635.047,3299.96,18935.007
2019-05-18,7693.479,4840.263,968.053,1538.696,2751.358,1264.0,945.66,1570.4,17791.849,3780.06,21571.909
2019-05-19,7806.504,4911.361,982.272,1561.301,2791.788,1357.6,1018.02,1672.84,18053.225,4048.46,22101.685
2019-05-20,7713.848,4853.099,970.62,1542.77,2758.63,460.2,327.12,600.2,17838.966,1387.52,19226.486
2019-05-21,7515.562,4728.53,945.706,1503.112,2687.581,119.6,72.72,131.76,17380.492,324.08,17704.572
2019-05-22,7438.272,4680.017,936.003,1487.654,2659.851,91.8,53.28,95.12,17201.798,240.2,17441.998
2019-05-23,7477.644,4704.833,940.967,1495.529,2673.898,306.6,210.66,391.0,17292.87,908.26,18201.13
2019-05-24,7111.88,4474.72,894.944,1422.376,2543.092,328.4,227.1,421.12,16447.012,976.62,17423.632
2019-05-25,7143.639,4494.473,898.895,1428.728,2554.622,890.0,657.12,1142.04,16520.356,2689.16,19209.516
