day,well_1_extraction_m3,well_1_tds_ppm,well_1_pumping_kwh,well_2_extraction_m3,well_2_tds_ppm,well_2_pumping_kwh,well_3_extraction_m3,well_3_tds_ppm,well_3_pumping_kwh,gw_untreated_to_tank_m3,gw_treated_to_tank_m3,municipal_to_tank_m3,total_sourced_to_tank_m3,total_groundwater_extracted_m3,sourced_tds_ppm,treatment_feed_m3,treatment_max_feed_m3,treatment_reject_m3,treatment_energy_kwh,pumping_energy_kwh,municipal_cost,groundwater_cost,total_water_cost,delivered_tds_ppm,crop_tds_requirement_ppm,tds_exceedance_ppm,total_delivered_m3,tank_flush_delivered_m3,safety_flush_m3,look_ahead_drain_m3,deficit_m3,tank_volume_m3,tank_tds_ppm,total_energy_kwh,policy_strategy,policy_primary_source,policy_flush_reason,policy_deficit,gw_cap_used_month_m3,muni_cap_used_month_m3,gw_monthly_cap_m3,muni_monthly_cap_m3,prefill_m3
2014-03-12,67.424,1400,6.494,67.424,3500,16.235,67.424,6500,34.241,3.958,138.82,0.0,142.778,202.272,0.0,198.315,1200,59.494,152.702,56.97,0.0,72.999,72.999,494.244,510.0,0.0,142.778,0.0,0.0,0.0,0.0,1000.0,494.244,209.672,minimize_cost,gw_treated,none,False,2510.378,0.0,inf,500,142.778
2014-03-13,56.405,1400,5.433,56.405,3500,13.582,56.405,6500,28.645,3.311,116.133,0.0,119.444,169.215,0.0,165.905,1200,49.771,127.746,47.659,0.0,61.656,61.656,494.244,510.0,0.0,119.444,0.0,0.0,0.0,0.0,1000.0,494.244,175.406,minimize_cost,gw_treated,none,False,2679.593,0.0,inf,500,119.444
2014-03-14,59.396,1400,5.721,59.396,3500,14.302,59.396,6500,30.164,3.486,122.292,0.0,125.778,178.189,0.0,174.702,1200,52.411,134.521,50.186,0.0,64.735,64.735,494.244,510.0,0.0,125.778,0.0,0.0,0.0,0.0,1000.0,494.244,184.707,minimize_cost,gw_treated,none,False,2857.782,0.0,inf,500,125.778
2014-03-15,71.727,1400,6.908,71.727,3500,17.271,71.727,6500,36.426,4.21,147.679,0.0,151.889,215.18,0.0,210.97,1200,63.291,162.447,60.605,0.0,77.428,77.428,494.244,510.0,0.0,151.889,0.0,0.0,0.0,0.0,1000.0,494.244,223.052,minimize_cost,gw_treated,none,False,3072.962,0.0,inf,500,151.889
2014-03-16,74.088,1400,7.136,74.088,3500,17.839,74.088,6500,37.625,4.349,152.54,0.0,156.889,222.263,0.0,217.915,1200,65.374,167.794,62.6,0.0,79.859,79.859,494.244,510.0,0.0,156.889,0.0,0.0,0.0,0.0,1000.0,494.244,230.394,minimize_cost,gw_treated,none,False,3295.225,0.0,inf,500,156.889
2014-03-17,90.721,1400,8.738,90.721,3500,21.844,90.721,6500,46.072,5.325,186.786,0.0,192.111,272.162,0.0,266.837,1200,80.051,205.464,76.654,0.0,96.982,96.982,494.244,510.0,0.0,192.111,0.0,0.0,0.0,0.0,1000.0,494.244,282.118,minimize_cost,gw_treated,none,False,3567.388,0.0,inf,500,192.111
2014-03-18,83.008,1400,7.995,83.008,3500,19.987,83.008,6500,42.155,4.872,170.907,0.0,175.779,249.025,0.0,244.152,1200,73.246,187.997,70.137,0.0,89.042,89.042,494.244,510.0,0.0,175.779,0.0,0.0,0.0,0.0,1000.0,494.244,258.134,minimize_cost,gw_treated,none,False,3816.412,0.0,inf,500,175.779
2014-03-19,76.659,1400,7.383,76.659,3500,18.458,76.659,6500,38.93,4.5,157.833,0.0,162.333,229.976,0.0,225.476,1200,67.643,173.617,64.772,0.0,82.506,82.506,494.244,510.0,0.0,162.333,0.0,0.0,0.0,0.0,1000.0,494.244,238.389,minimize_cost,gw_treated,none,False,4046.388,0.0,inf,500,162.333
2014-03-20,98.066,1400,9.445,98.066,3500,23.613,98.066,6500,49.802,5.756,201.91,0.0,207.666,294.199,0.0,288.442,1200,86.533,222.101,82.86,0.0,104.544,104.544,494.244,510.0,0.0,207.666,0.0,0.0,0.0,0.0,1000.0,494.244,304.961,minimize_cost,gw_treated,none,False,4340.587,0.0,inf,500,207.666
2014-03-21,94.604,1400,9.112,94.604,3500,22.779,94.604,6500,48.044,5.553,194.781,0.0,200.334,283.812,0.0,278.259,1200,83.478,214.259,79.935,0.0,100.98,100.98,494.244,510.0,0.0,200.334,0.0,0.0,0.0,0.0,1000.0,494.244,294.194,minimize_cost,gw_treated,none,False,4624.398,0.0,inf,500,200.334
2014-03-22,101.215,1400,9.748,101.215,3500,24.371,101.215,6500,51.401,5.941,208.392,0.0,214.333,303.644,0.0,297.703,1200,89.311,229.231,85.52,0.0,107.785,107.785,494.244,510.0,0.0,214.333,0.0,0.0,0.0,0.0,1000.0,494.244,314.752,minimize_cost,gw_treated,none,False,4928.042,0.0,inf,500,214.333
2014-03-23,92.767,1400,8.935,92.767,3500,22.337,92.767,6500,47.111,5.445,191.0,0.0,196.445,278.302,0.0,272.857,1200,81.857,210.1,78.383,0.0,99.089,99.089,494.244,510.0,0.0,196.445,0.0,0.0,0.0,0.0,1000.0,494.244,288.483,minimize_cost,gw_treated,none,False,5206.344,0.0,inf,500,196.445
2014-03-24,106.042,1400,10.213,106.042,3500,25.534,106.042,6500,53.853,6.224,218.332,0.0,224.556,318.127,0.0,311.902,1200,93.571,240.165,89.6,0.0,112.755,112.755,494.244,510.0,0.0,224.556,0.0,0.0,0.0,0.0,1000.0,494.244,329.764,minimize_cost,gw_treated,none,False,5524.471,0.0,inf,500,224.556
2014-03-25,95.286,1400,9.177,95.286,3500,22.944,95.286,6500,48.39,5.593,196.185,0.0,201.778,285.857,0.0,280.264,1200,84.079,215.803,80.511,0.0,101.682,101.682,494.244,510.0,0.0,201.778,0.0,0.0,0.0,0.0,1000.0,494.244,296.314,minimize_cost,gw_treated,none,False,5810.328,0.0,inf,500,201.778
2014-03-26,127.292,1400,12.26,127.292,3500,30.65,127.292,6500,64.644,7.472,262.083,0.0,269.555,381.876,0.0,374.405,1200,112.321,288.292,107.554,0.0,134.631,134.631,494.244,510.0,0.0,269.555,0.0,0.0,0.0,0.0,1000.0,494.244,395.846,minimize_cost,gw_treated,none,False,6192.205,0.0,inf,500,269.555
2014-03-27,134.008,1400,12.907,134.008,3500,32.267,134.008,6500,68.055,7.866,275.911,0.0,283.777,402.025,0.0,394.159,1200,118.248,303.502,113.229,0.0,141.545,141.545,494.244,510.0,0.0,283.777,0.0,0.0,0.0,0.0,1000.0,494.244,416.731,minimize_cost,gw_treated,none,False,6594.229,0.0,inf,500,283.777
2014-03-28,128.237,1400,12.351,128.237,3500,30.878,128.237,6500,65.124,7.527,264.028,0.0,271.555,384.71,0.0,377.183,1200,113.155,290.431,108.353,0.0,135.603,135.603,494.244,510.0,0.0,271.555,0.0,0.0,0.0,0.0,1000.0,494.244,398.783,minimize_cost,gw_treated,none,False,6978.939,0.0,inf,500,271.555
2014-03-29,130.073,1400,12.528,130.073,3500,31.32,130.073,6500,66.056,7.635,267.809,0.0,275.444,390.219,0.0,382.584,1200,114.775,294.59,109.904,0.0,137.494,137.494,494.244,510.0,0.0,275.444,0.0,0.0,0.0,0.0,1000.0,494.244,404.494,minimize_cost,gw_treated,none,False,7369.158,0.0,inf,500,275.444
2014-03-30,92.505,1400,8.91,92.505,3500,22.274,92.505,6500,46.978,5.43,190.459,0.0,195.889,277.514,0.0,272.085,1200,81.625,209.505,78.161,0.0,98.819,98.819,494.244,510.0,0.0,195.889,0.0,0.0,0.0,0.0,1000.0,494.244,287.666,minimize_cost,gw_treated,none,False,7646.673,0.0,inf,500,195.889
2014-03-31,108.036,1400,10.405,108.036,3500,26.014,108.036,6500,54.865,6.341,222.437,0.0,228.778,324.108,0.0,317.766,1200,95.33,244.68,91.284,0.0,114.807,114.807,494.244,510.0,0.0,228.778,0.0,0.0,0.0,0.0,1000.0,494.244,335.964,minimize_cost,gw_treated,none,False,7970.781,0.0,inf,500,228.778
2014-04-01,150.505,1400,14.496,150.505,3500,36.24,150.505,6500,76.433,8.834,309.877,0.0,318.711,451.515,0.0,442.681,1200,132.804,340.864,127.168,0.0,158.527,158.527,494.244,510.0,0.0,318.711,0.0,0.0,0.0,0.0,1000.0,494.244,468.032,minimize_cost,gw_treated,none,False,451.515,0.0,inf,500,318.711
2014-04-02,140.756,1400,13.557,140.756,3500,33.892,140.756,6500,71.482,8.262,289.805,0.0,298.067,422.269,0.0,414.007,1200,124.202,318.785,118.931,0.0,148.492,148.492,494.244,510.0,0.0,298.067,0.0,0.0,0.0,0.0,1000.0,494.244,437.716,minimize_cost,gw_treated,none,False,873.784,0.0,inf,500,298.067
2014-04-03,162.783,1400,15.678,162.783,3500,39.196,162.783,6500,82.668,9.555,335.156,0.0,344.711,488.349,0.0,478.794,1200,143.638,368.672,137.542,0.0,171.167,171.167,494.244,510.0,0.0,344.711,0.0,0.0,0.0,0.0,1000.0,494.244,506.214,minimize_cost,gw_treated,none,False,1362.134,0.0,inf,500,344.711
2014-04-04,157.557,1400,15.175,157.557,3500,37.938,157.557,6500,80.014,9.248,324.397,0.0,333.645,472.672,0.0,463.424,1200,139.027,356.836,133.127,0.0,165.787,165.787,494.244,510.0,0.0,333.645,0.0,0.0,0.0,0.0,1000.0,494.244,489.963,minimize_cost,gw_treated,none,False,1834.806,0.0,inf,500,333.645
2014-04-05,184.306,1400,17.751,184.306,3500,44.378,184.306,6500,93.598,10.818,379.47,0.0,390.288,552.918,0.0,542.1,1200,162.63,417.417,155.728,0.0,193.324,193.324,494.244,510.0,0.0,390.288,0.0,0.0,0.0,0.0,1000.0,494.244,573.145,minimize_cost,gw_treated,none,False,2387.724,0.0,inf,500,390.288
2014-04-06,189.994,1400,18.299,189.994,3500,45.748,189.994,6500,96.487,11.152,391.182,0.0,402.334,569.983,0.0,558.831,1200,167.649,430.3,160.534,0.0,199.18,199.18,494.244,510.0,0.0,402.334,0.0,0.0,0.0,0.0,1000.0,494.244,590.834,minimize_cost,gw_treated,none,False,2957.707,0.0,inf,500,402.334
2014-04-07,170.581,1400,16.429,170.581,3500,41.074,170.581,6500,86.628,10.013,351.21,0.0,361.223,511.742,0.0,501.729,1200,150.519,386.331,144.131,0.0,179.194,179.194,494.244,510.0,0.0,361.223,0.0,0.0,0.0,0.0,1000.0,494.244,530.462,minimize_cost,gw_treated,none,False,3469.449,0.0,inf,500,361.223
2014-04-08,177.957,1400,17.14,177.957,3500,42.85,177.957,6500,90.374,10.446,366.397,0.0,376.843,533.87,0.0,523.425,1200,157.027,403.037,150.363,0.0,186.788,186.788,494.244,510.0,0.0,376.843,0.0,0.0,0.0,0.0,1000.0,494.244,553.4,minimize_cost,gw_treated,none,False,4003.319,0.0,inf,500,376.843
2014-04-09,153.874,1400,14.82,153.874,3500,37.051,153.874,6500,78.143,9.032,316.812,0.0,325.844,461.621,0.0,452.589,1200,135.777,348.493,130.014,0.0,161.995,161.995,494.244,510.0,0.0,325.844,0.0,0.0,0.0,0.0,1000.0,494.244,478.507,minimize_cost,gw_treated,none,False,4464.94,0.0,inf,500,325.844
2014-04-10,157.274,1400,15.148,157.274,3500,37.869,157.274,6500,79.87,9.232,323.813,0.0,333.045,471.822,0.0,462.591,1200,138.777,356.195,132.887,0.0,165.496,165.496,494.244,510.0,0.0,333.045,0.0,0.0,0.0,0.0,1000.0,494.244,489.082,minimize_cost,gw_treated,none,False,4936.762,0.0,inf,500,333.045
2014-04-11,168.785,1400,16.256,168.785,3500,40.641,168.785,6500,85.716,9.907,347.514,0.0,357.421,506.355,0.0,496.448,1200,148.934,382.265,142.614,0.0,177.346,177.346,494.244,510.0,0.0,357.421,0.0,0.0,0.0,0.0,1000.0,494.244,524.879,minimize_cost,gw_treated,none,False,5443.117,0.0,inf,500,357.421
2014-04-12,176.321,1400,16.982,176.321,3500,42.456,176.321,6500,89.543,10.35,363.028,0.0,373.378,528.962,0.0,518.612,1200,155.584,399.331,148.981,0.0,185.103,185.103,494.244,510.0,0.0,373.378,0.0,0.0,0.0,0.0,1000.0,494.244,548.312,minimize_cost,gw_treated,none,False,5972.079,0.0,inf,500,373.378
2014-04-13,172.101,1400,16.576,172.101,3500,41.44,172.101,6500,87.4,10.102,354.341,0.0,364.443,516.303,0.0,506.202,1200,151.86,389.775,145.416,0.0,180.76,180.76,494.244,510.0,0.0,364.443,0.0,0.0,0.0,0.0,1000.0,494.244,535.191,minimize_cost,gw_treated,none,False,6488.382,0.0,inf,500,364.443
2014-04-14,179.259,1400,17.265,179.259,3500,43.163,179.259,6500,91.035,10.522,369.079,0.0,379.601,537.778,0.0,527.256,1200,158.177,405.987,151.464,0.0,188.128,188.128,494.244,510.0,0.0,379.601,0.0,0.0,0.0,0.0,1000.0,494.244,557.45,minimize_cost,gw_treated,none,False,7026.16,0.0,inf,500,379.601
2014-04-15,163.193,1400,15.718,163.193,3500,39.295,163.193,6500,82.876,9.579,335.999,0.0,345.578,489.578,0.0,479.999,1200,144.0,369.599,137.888,0.0,171.589,171.589,494.244,510.0,0.0,345.578,0.0,0.0,0.0,0.0,1000.0,494.244,507.487,minimize_cost,gw_treated,none,False,7515.738,0.0,inf,500,345.578
2014-04-16,194.758,1400,18.758,194.758,3500,46.895,194.758,6500,98.906,11.432,400.99,0.0,412.422,584.275,0.0,572.843,1200,171.853,441.089,164.56,0.0,204.084,204.084,494.244,510.0,0.0,412.422,0.0,0.0,0.0,0.0,1000.0,494.244,605.649,minimize_cost,gw_treated,none,False,8100.013,0.0,inf,500,412.422
2014-04-17,185.975,1400,17.912,185.975,3500,44.78,185.975,6500,94.446,10.916,382.906,0.0,393.822,557.924,0.0,547.008,1200,164.102,421.196,157.138,0.0,195.042,195.042,494.244,510.0,0.0,393.822,0.0,0.0,0.0,0.0,1000.0,494.244,578.334,minimize_cost,gw_treated,none,False,8657.937,0.0,inf,500,393.822
2014-04-18,221.655,1400,21.349,221.655,3500,53.371,221.655,6500,112.565,13.011,456.367,0.0,469.378,664.964,0.0,651.953,1200,195.586,502.004,187.285,0.0,231.773,231.773,494.244,510.0,0.0,469.378,0.0,0.0,0.0,0.0,1000.0,494.244,689.29,minimize_cost,gw_treated,none,False,9322.901,0.0,inf,500,469.378
2014-04-19,224.887,1400,21.66,224.887,3500,54.15,224.887,6500,114.207,13.2,463.022,0.0,476.222,674.66,0.0,661.46,1200,198.438,509.324,190.016,0.0,235.1,235.1,494.244,510.0,0.0,476.222,0.0,0.0,0.0,0.0,1000.0,494.244,699.34,minimize_cost,gw_treated,none,False,9997.561,0.0,inf,500,476.222
2014-04-20,161.009,1400,15.508,161.009,3500,38.769,161.009,6500,81.767,9.451,331.504,0.0,340.955,483.028,0.0,473.577,1200,142.073,364.655,136.044,0.0,169.341,169.341,494.244,510.0,0.0,340.955,0.0,0.0,0.0,0.0,1000.0,494.244,500.698,minimize_cost,gw_treated,none,False,10480.589,0.0,inf,500,340.955
2014-04-21,195.157,1400,18.796,195.157,3500,46.991,195.157,6500,99.109,11.455,401.811,0.0,413.266,585.471,0.0,574.015,1200,172.205,441.992,164.896,0.0,204.494,204.494,494.244,510.0,0.0,413.266,0.0,0.0,0.0,0.0,1000.0,494.244,606.888,minimize_cost,gw_treated,none,False,11066.06,0.0,inf,500,413.266
2014-04-22,234.027,1400,22.54,234.027,3500,56.351,234.027,6500,118.849,13.737,481.841,0.0,495.578,702.081,0.0,688.345,1200,206.503,530.025,197.739,0.0,244.51,244.51,494.244,510.0,0.0,495.578,0.0,0.0,0.0,0.0,1000.0,494.244,727.765,minimize_cost,gw_treated,none,False,11768.141,0.0,inf,500,495.578
2014-04-23,227.909,1400,21.951,227.909,3500,54.877,227.909,6500,115.741,13.378,469.244,0.0,482.622,683.727,0.0,670.349,1200,201.105,516.169,192.57,0.0,238.211,238.211,494.244,510.0,0.0,482.622,0.0,0.0,0.0,0.0,1000.0,494.244,708.739,minimize_cost,gw_treated,none,False,12451.868,0.0,inf,500,482.622
2014-04-24,209.523,1400,20.18,209.523,3500,50.45,209.523,6500,106.404,12.299,431.389,0.0,443.688,628.569,0.0,616.271,1200,184.881,474.528,177.035,0.0,219.284,219.284,494.244,510.0,0.0,443.688,0.0,0.0,0.0,0.0,1000.0,494.244,651.563,minimize_cost,gw_treated,none,False,13080.437,0.0,inf,500,443.688
2014-04-25,194.779,1400,18.76,194.779,3500,46.9,194.779,6500,98.917,11.433,401.033,0.0,412.466,584.337,0.0,572.904,1200,171.871,441.136,164.577,0.0,204.106,204.106,494.244,510.0,0.0,412.466,0.0,0.0,0.0,0.0,1000.0,494.244,605.713,minimize_cost,gw_treated,none,False,13664.774,0.0,inf,500,412.466
2014-04-26,195.64,1400,18.843,195.64,3500,47.107,195.64,6500,99.354,11.484,402.805,0.0,414.289,586.92,0.0,575.436,1200,172.631,443.086,165.304,0.0,204.992,204.992,494.244,510.0,0.0,414.289,0.0,0.0,0.0,0.0,1000.0,494.244,608.39,minimize_cost,gw_treated,none,False,14251.694,0.0,inf,500,414.289
2014-04-27,209.712,1400,20.198,209.712,3500,50.496,209.712,6500,106.501,12.31,431.779,0.0,444.089,629.137,0.0,616.828,1200,185.048,474.957,177.195,0.0,219.479,219.479,494.244,510.0,0.0,444.089,0.0,0.0,0.0,0.0,1000.0,494.244,652.152,minimize_cost,gw_treated,none,False,14880.831,0.0,inf,500,444.089
2014-04-28,226.65,1400,21.83,226.65,3500,54.574,226.65,6500,115.102,13.304,466.652,0.0,479.956,679.95,0.0,666.646,1200,199.994,513.317,191.506,0.0,236.915,236.915,494.244,510.0,0.0,479.956,0.0,0.0,0.0,0.0,1000.0,494.244,704.823,minimize_cost,gw_treated,none,False,15560.781,0.0,inf,500,479.956
2014-04-29,220.186,1400,21.207,220.186,3500,53.018,220.186,6500,111.819,12.924,453.343,0.0,466.267,660.557,0.0,647.632,1200,194.29,498.677,186.044,0.0,230.26,230.26,494.244,510.0,0.0,466.267,0.0,0.0,0.0,0.0,1000.0,494.244,684.721,minimize_cost,gw_treated,none,False,16221.338,0.0,inf,500,466.267
2014-04-30,227.248,1400,21.887,227.248,3500,54.718,227.248,6500,115.406,13.339,467.883,0.0,481.222,681.743,0.0,668.404,1200,200.521,514.671,192.011,0.0,237.531,237.531,494.244,510.0,0.0,481.222,0.0,0.0,0.0,0.0,1000.0,494.244,706.683,minimize_cost,gw_treated,none,False,16903.081,0.0,inf,500,481.222
2014-05-01,240.0,1400,23.116,240.0,3500,57.789,257.466,6500,130.752,14.429,506.126,0.0,520.555,737.466,0.0,723.037,1200,216.911,556.738,211.656,0.0,256.652,256.652,494.244,510.0,0.0,520.555,0.0,0.0,0.0,0.0,1000.0,495.167,768.395,minimize_cost,gw_treated,none,False,737.466,0.0,inf,500,520.555
2014-05-02,201.694,1400,19.426,201.694,3500,48.565,201.694,6500,102.429,11.839,415.271,0.0,427.11,605.083,0.0,593.244,1200,177.973,456.798,170.42,0.0,211.225,211.225,495.167,510.0,0.0,427.11,0.0,0.0,0.0,0.0,1000.0,494.773,627.218,minimize_cost,gw_treated,none,False,1342.549,0.0,inf,500,427.11
2014-05-03,240.0,1400,23.116,240.0,3500,57.789,309.474,6500,157.164,15.447,541.819,0.0,557.266,789.474,0.0,774.027,1200,232.208,596.001,238.068,0.0,274.499,274.499,494.773,510.0,0.0,557.266,0.0,0.0,0.0,0.0,1000.0,498.148,834.069,minimize_cost,gw_treated,none,False,2132.024,0.0,inf,500,557.266
2014-05-04,224.855,1400,21.657,224.855,3500,54.142,224.855,6500,114.191,13.198,462.958,0.0,476.156,674.566,0.0,661.368,1200,198.41,509.253,189.99,0.0,235.068,235.068,498.148,510.0,0.0,476.156,0.0,0.0,0.0,0.0,1000.0,496.289,699.243,minimize_cost,gw_treated,none,False,2806.59,0.0,inf,500,476.156
2014-05-05,198.925,1400,19.159,198.925,3500,47.899,198.925,6500,101.022,11.676,409.57,0.0,421.246,596.776,0.0,585.099,1200,175.53,450.527,168.08,0.0,208.374,208.374,496.289,510.0,0.0,421.246,0.0,0.0,0.0,0.0,1000.0,495.428,618.607,minimize_cost,gw_treated,none,False,3403.366,0.0,inf,500,421.246
2014-05-06,162.5,1400,15.651,162.5,3500,39.128,162.5,6500,82.524,9.538,334.573,0.0,344.111,487.499,0.0,477.961,1200,143.388,368.03,137.303,0.0,170.875,170.875,495.428,510.0,0.0,344.111,0.0,0.0,0.0,0.0,1000.0,495.02,505.333,minimize_cost,gw_treated,none,False,3890.865,0.0,inf,500,344.111
2014-05-07,205.987,1400,19.84,205.987,3500,49.599,205.987,6500,104.609,12.091,424.109,0.0,436.2,617.961,0.0,605.87,1200,181.761,466.52,174.047,0.0,215.644,215.644,495.02,510.0,0.0,436.2,0.0,0.0,0.0,0.0,1000.0,494.682,640.567,minimize_cost,gw_treated,none,False,4508.826,0.0,inf,500,436.2
2014-05-08,184.893,1400,17.808,184.893,3500,44.52,184.893,6500,93.896,10.853,380.679,0.0,391.532,554.68,0.0,543.827,1200,163.148,418.747,156.224,0.0,193.929,193.929,494.682,510.0,0.0,391.532,0.0,0.0,0.0,0.0,1000.0,494.51,574.971,minimize_cost,gw_treated,none,False,5063.506,0.0,inf,500,391.532
2014-05-09,201.002,1400,19.359,201.002,3500,48.399,201.002,6500,102.077,11.798,413.846,0.0,425.644,603.006,0.0,591.208,1200,177.362,455.23,169.835,0.0,210.512,210.512,494.51,510.0,0.0,425.644,0.0,0.0,0.0,0.0,1000.0,494.397,625.065,minimize_cost,gw_treated,none,False,5666.513,0.0,inf,500,425.644
2014-05-10,203.962,1400,19.645,203.962,3500,49.111,203.962,6500,103.58,11.972,419.94,0.0,431.912,611.886,0.0,599.914,1200,179.974,461.934,172.336,0.0,213.559,213.559,494.397,510.0,0.0,431.912,0.0,0.0,0.0,0.0,1000.0,494.331,634.27,minimize_cost,gw_treated,none,False,6278.399,0.0,inf,500,431.912
2014-05-11,196.879,1400,18.962,196.879,3500,47.406,196.879,6500,99.983,11.556,405.356,0.0,416.912,590.636,0.0,579.08,1200,173.724,445.891,166.351,0.0,206.267,206.267,494.331,510.0,0.0,416.912,0.0,0.0,0.0,0.0,1000.0,494.295,612.242,minimize_cost,gw_treated,none,False,6869.035,0.0,inf,500,416.912
2014-05-12,194.014,1400,18.686,194.014,3500,46.716,194.014,6500,98.528,11.388,399.457,0.0,410.845,582.041,0.0,570.653,1200,171.196,439.403,163.93,0.0,203.317,203.317,494.295,510.0,0.0,410.845,0.0,0.0,0.0,0.0,1000.0,494.274,603.333,minimize_cost,gw_treated,none,False,7451.076,0.0,inf,500,410.845
2014-05-13,211.245,1400,20.346,211.245,3500,50.865,211.245,6500,107.279,12.4,434.934,0.0,447.334,633.734,0.0,621.335,1200,186.4,478.428,178.49,0.0,221.056,221.056,494.274,510.0,0.0,447.334,0.0,0.0,0.0,0.0,1000.0,494.261,656.918,minimize_cost,gw_treated,none,False,8084.81,0.0,inf,500,447.334
2014-05-14,236.43,1400,22.772,236.43,3500,56.929,236.43,6500,120.069,13.878,486.789,0.0,500.667,709.291,0.0,695.413,1200,208.624,535.468,199.77,0.0,246.984,246.984,494.261,510.0,0.0,500.667,0.0,0.0,0.0,0.0,1000.0,494.252,735.238,minimize_cost,gw_treated,none,False,8794.101,0.0,inf,500,500.667
2014-05-15,202.629,1400,19.516,202.629,3500,48.79,202.629,6500,102.903,11.894,417.195,0.0,429.089,607.887,0.0,595.993,1200,178.798,458.915,171.21,0.0,212.187,212.187,494.252,510.0,0.0,429.089,0.0,0.0,0.0,0.0,1000.0,494.249,630.124,minimize_cost,gw_treated,none,False,9401.988,0.0,inf,500,429.089
2014-05-16,240.0,1400,23.116,240.0,3500,57.789,348.449,6500,176.957,16.209,568.568,0.0,584.777,828.449,0.0,812.24,1200,243.672,625.424,257.861,0.0,287.873,287.873,494.249,510.0,0.0,584.777,0.0,0.0,0.0,0.0,1000.0,499.975,883.285,minimize_cost,gw_treated,none,False,10230.437,0.0,inf,500,584.777
2014-05-17,240.0,1400,23.116,240.0,3500,57.789,300.755,6500,152.735,15.276,535.835,0.0,551.111,780.755,0.0,765.478,1200,229.644,589.418,233.64,0.0,271.506,271.506,499.975,510.0,0.0,551.111,0.0,0.0,0.0,0.0,1000.0,500.026,823.058,minimize_cost,gw_treated,none,False,11011.191,0.0,inf,500,551.111
2014-05-18,226.188,1400,21.785,226.188,3500,54.463,226.188,6500,114.868,13.277,465.701,0.0,478.978,678.564,0.0,665.288,1200,199.586,512.271,191.116,0.0,236.44,236.44,500.026,510.0,0.0,478.978,0.0,0.0,0.0,0.0,1000.0,497.257,703.387,minimize_cost,gw_treated,none,False,11689.756,0.0,inf,500,478.978
2014-05-19,240.0,1400,23.116,240.0,3500,57.789,360.035,6500,182.84,16.436,576.519,0.0,592.955,840.035,0.0,823.599,1200,247.08,634.171,263.745,0.0,291.849,291.849,497.257,510.0,0.0,592.955,0.0,0.0,0.0,0.0,1000.0,501.811,897.915,minimize_cost,gw_treated,none,False,12529.79,0.0,inf,500,592.955
2014-05-20,240.0,1400,23.116,240.0,3500,57.789,323.956,6500,164.518,15.73,551.758,0.0,567.488,803.956,0.0,788.226,1200,236.468,606.934,245.422,0.0,279.468,279.468,501.811,510.0,0.0,567.488,0.0,0.0,0.0,0.0,1000.0,501.952,852.356,minimize_cost,gw_treated,none,False,13333.746,0.0,inf,500,567.488
2014-05-21,198.862,1400,19.153,198.862,3500,47.883,198.862,6500,100.99,11.673,409.438,0.0,421.111,596.585,0.0,584.912,1200,175.474,450.382,168.026,0.0,208.308,208.308,501.952,510.0,0.0,421.111,0.0,0.0,0.0,0.0,1000.0,498.706,618.409,minimize_cost,gw_treated,none,False,13930.33,0.0,inf,500,421.111
2014-05-22,172.354,1400,16.6,172.354,3500,41.5,172.354,6500,87.528,10.117,354.861,0.0,364.978,517.061,0.0,506.945,1200,152.083,390.347,145.629,0.0,181.02,181.02,498.706,510.0,0.0,364.978,0.0,0.0,0.0,0.0,1000.0,497.078,535.976,minimize_cost,gw_treated,none,False,14447.392,0.0,inf,500,364.978
2014-05-23,164.84,1400,15.877,164.84,3500,39.691,164.84,6500,83.713,9.676,339.391,0.0,349.067,494.52,0.0,484.845,1200,145.453,373.33,139.28,0.0,173.285,173.285,497.078,510.0,0.0,349.067,0.0,0.0,0.0,0.0,1000.0,496.089,512.611,minimize_cost,gw_treated,none,False,14941.912,0.0,inf,500,349.067
2014-05-24,183.414,1400,17.665,183.414,3500,44.164,183.414,6500,93.145,10.766,377.634,0.0,388.4,550.243,0.0,539.477,1200,161.843,415.397,154.975,0.0,192.406,192.406,496.089,510.0,0.0,388.4,0.0,0.0,0.0,0.0,1000.0,495.372,570.372,minimize_cost,gw_treated,none,False,15492.155,0.0,inf,500,388.4
2014-05-25,185.859,1400,17.901,185.859,3500,44.752,185.859,6500,94.387,10.909,382.668,0.0,393.577,557.577,0.0,546.668,1200,164.0,420.934,157.04,0.0,194.923,194.923,495.372,510.0,0.0,393.577,0.0,0.0,0.0,0.0,1000.0,494.928,577.974,minimize_cost,gw_treated,none,False,16049.733,0.0,inf,500,393.577
2014-05-26,231.236,1400,22.271,231.236,3500,55.678,231.236,6500,117.431,13.573,476.094,0.0,489.667,693.707,0.0,680.134,1200,204.04,523.703,195.381,0.0,241.636,241.636,494.928,510.0,0.0,489.667,0.0,0.0,0.0,0.0,1000.0,494.593,719.084,minimize_cost,gw_treated,none,False,16743.44,0.0,inf,500,489.667
2014-05-27,220.217,1400,21.21,220.217,3500,53.025,220.217,6500,111.835,12.926,453.407,0.0,466.333,660.65,0.0,647.724,1200,194.317,498.747,186.07,0.0,230.292,230.292,494.593,510.0,0.0,466.333,0.0,0.0,0.0,0.0,1000.0,494.43,684.818,minimize_cost,gw_treated,none,False,17404.09,0.0,inf,500,466.333
