# SOURCE: Derived from daily_weather_openfield-research.csv and pv_microclimate_factors-research.csv
# DATE: 2026-02-23
# DESCRIPTION: Daily weather under agri-PV panels (spatial average at crop level). Open-field weather adjusted by microclimate factors for density_variant=low (GCR=30%).
# UNITS: date=YYYY-MM-DD, temp_max_c=Celsius, temp_min_c=Celsius, solar_irradiance_kwh_m2=kWh/m2/day, wind_speed_ms=m/s, precip_mm=mm/day
# LOGIC: temp_new = temp_openfield + temp_adjustment_c (-0.80C); solar_new = solar_openfield * irradiance_multiplier (0.65); wind_new = wind_openfield * wind_speed_multiplier (0.95). Precipitation passed through unchanged (no panel interception in factors).
# DEPENDENCIES: daily_weather_openfield-*.csv, pv_microclimate_factors-*.csv
# ASSUMPTIONS: Microclimate factors represent spatial average across planted area. Panel height 3m, fixed-tilt 28deg. Values from peer-reviewed agri-PV studies.
# DENSITY_VARIANT: low (ground_coverage_pct=30)
date,temp_max_c,temp_min_c,solar_irradiance_kwh_m2,wind_speed_ms,precip_mm,weather_scenario_id
2017-09-30,32.22,22.03,4.15,6.1,0.0,001
2017-10-01,33.83,21.98,4.18,3.41,0.0,001
2017-10-02,33.25,25.39,4.07,3.82,0.0,001
2017-10-03,30.62,22.97,3.99,6.86,0.0,001
2017-10-04,29.41,23.1,4.04,6.27,0.0,001
2017-10-05,30.17,22.09,3.96,6.58,0.0,001
2017-10-06,28.27,20.42,4.0,5.72,0.0,001
2017-10-07,30.46,21.89,3.78,3.58,0.0,001
2017-10-08,30.69,24.73,3.76,4.08,0.0,001
2017-10-09,28.72,22.71,3.84,6.35,0.0,001
2017-10-10,27.47,19.94,3.91,6.44,0.0,001
2017-10-11,28.44,20.56,3.91,5.12,0.0,001
2017-10-12,27.34,22.03,3.83,6.47,0.0,001
2017-10-13,26.9,20.77,3.82,6.33,0.0,001
2017-10-14,27.88,20.74,3.78,5.31,0.0,001
2017-10-15,26.91,19.24,3.83,5.81,0.0,001
2017-10-16,27.45,19.0,3.78,6.56,0.0,001
2017-10-17,28.57,18.59,3.65,4.39,0.0,001
2017-10-18,30.08,21.11,3.63,4.0,0.0,001
2017-10-19,28.73,21.95,3.72,3.24,0.0,001
2017-10-20,27.49,21.15,3.61,4.41,0.0,001
2017-10-21,26.8,20.52,3.52,4.56,0.0,001
2017-10-22,26.29,21.02,3.51,4.48,0.0,001
2017-10-23,26.31,20.24,3.42,4.75,0.0,001
2017-10-24,26.47,19.51,3.29,5.14,0.0,001
2017-10-25,27.13,20.11,3.47,3.37,0.0,001
2017-10-26,28.09,20.36,3.46,3.26,0.0,001
2017-10-27,29.12,21.24,3.26,5.13,0.0,001
2017-10-28,26.83,20.59,3.24,6.68,0.0,001
2017-10-29,25.72,19.33,3.48,5.49,0.0,001
2017-10-30,26.05,18.67,3.42,5.6,0.0,001
2017-10-31,26.19,19.22,3.43,5.26,0.0,001
2017-11-01,25.96,18.02,3.35,4.57,0.0,001
2017-11-02,25.72,17.56,3.34,5.21,0.0,001
2017-11-03,23.92,17.27,3.19,6.3,0.0,001
2017-11-04,23.9,16.6,3.28,4.41,0.0,001
2017-11-05,24.28,18.57,3.24,5.72,0.0,001
2017-11-06,24.26,18.25,3.32,3.79,0.0,001
2017-11-07,24.61,18.41,3.2,4.21,0.0,001
2017-11-08,25.18,17.77,3.09,5.54,0.0,001
2017-11-09,24.97,17.71,3.07,4.28,0.0,001
2017-11-10,25.12,17.72,2.95,4.82,0.0,001
2017-11-11,24.74,17.12,3.02,3.72,0.0,001
2017-11-12,27.47,18.5,2.95,2.0,0.0,001
2017-11-13,28.51,19.48,3.06,2.12,0.0,001
2017-11-14,26.23,18.95,3.06,4.35,0.0,001
2017-11-15,27.25,19.06,3.08,4.2,0.0,001
2017-11-16,26.64,20.02,2.5,3.33,0.0,001
2017-11-17,27.71,20.85,2.63,1.82,0.0,001
2017-11-18,26.96,21.6,1.94,1.77,0.81,001
2017-11-19,25.0,20.08,2.68,3.85,1.35,001
2017-11-20,23.57,17.89,2.44,6.0,0.02,001
2017-11-21,22.4,16.27,2.84,7.38,0.02,001
2017-11-22,21.14,14.71,2.91,7.33,0.0,001
2017-11-23,20.89,13.59,2.93,5.54,0.0,001
2017-11-24,22.22,14.3,2.87,3.23,0.0,001
2017-11-25,23.65,17.1,2.57,3.0,0.0,001
2017-11-26,22.04,16.05,2.85,6.6,0.0,001
2017-11-27,22.18,15.14,2.8,5.22,0.0,001
2017-11-28,22.42,17.36,2.76,4.45,0.0,001
2017-11-29,23.56,16.86,2.7,5.79,0.0,001
2017-11-30,23.75,15.41,2.7,3.65,0.0,001
2017-12-01,24.85,16.52,2.66,3.14,0.0,001
2017-12-02,26.04,17.56,2.59,2.79,0.0,001
2017-12-03,26.76,18.61,2.7,2.0,0.0,001
2017-12-04,26.64,18.41,2.65,2.1,0.0,001
2017-12-05,24.58,18.85,2.26,3.18,0.0,001
2017-12-06,20.95,15.1,2.51,9.14,0.0,001
2017-12-07,20.34,13.08,2.74,6.05,0.0,001
2017-12-08,21.38,13.3,2.78,3.42,0.0,001
2017-12-09,21.26,15.22,2.63,1.87,0.0,001
2017-12-10,23.08,18.38,1.67,1.79,0.0,001
2017-12-11,23.56,18.06,2.39,1.78,0.0,001
2017-12-12,26.02,19.0,2.26,2.42,0.0,001
2017-12-13,23.62,16.47,2.55,6.19,0.0,001
2017-12-14,22.71,14.83,2.68,4.53,0.0,001
2017-12-15,21.66,14.18,2.7,3.45,0.0,001
2017-12-16,22.49,15.59,2.65,2.49,0.0,001
2017-12-17,22.76,17.25,2.54,2.29,0.0,001
2017-12-18,24.74,18.04,2.47,3.52,0.0,001
2017-12-19,24.89,18.24,1.94,3.2,0.0,001
2017-12-20,25.17,19.46,1.85,4.5,0.0,001
2017-12-21,24.56,18.89,2.15,5.15,0.0,001
2017-12-22,23.93,19.02,1.79,4.74,0.0,001
2017-12-23,23.13,19.15,1.96,4.24,0.05,001
2017-12-24,20.54,15.46,1.55,7.59,0.01,001
2017-12-25,18.5,12.55,2.63,7.89,0.0,001
2017-12-26,21.88,13.46,2.7,3.47,0.0,001
2017-12-27,21.66,15.77,2.13,2.28,0.0,001
2017-12-28,21.46,18.47,2.07,1.5,0.0,001
2017-12-29,22.1,17.84,1.79,2.74,0.0,001
2017-12-30,21.71,16.06,2.5,6.88,0.0,001
2017-12-31,18.83,13.41,2.63,7.76,0.0,001
2018-01-01,16.66,11.27,2.12,7.4,0.07,001
2018-01-02,18.44,11.74,2.76,4.8,0.0,001
2018-01-03,19.24,14.03,2.6,3.47,0.0,001
2018-01-04,18.23,12.72,2.56,6.6,0.01,001
2018-01-05,18.72,12.57,1.64,7.02,0.02,001
2018-01-06,18.93,12.54,2.54,5.74,0.02,001
2018-01-07,20.7,13.63,2.74,2.69,0.14,001
2018-01-08,21.92,14.12,2.8,3.06,0.0,001
2018-01-09,22.34,14.01,2.89,2.49,0.0,001
2018-01-10,22.43,14.95,2.76,1.83,0.0,001
2018-01-11,22.82,16.43,2.87,3.27,0.0,001
2018-01-12,21.81,16.0,2.84,2.75,0.0,001
2018-01-13,21.5,15.69,2.55,1.76,0.0,001
2018-01-14,19.86,13.91,2.83,7.32,0.0,001
2018-01-15,20.53,12.26,2.89,5.22,0.0,001
2018-01-16,20.27,13.01,2.89,4.21,0.0,001
2018-01-17,19.48,13.16,2.92,7.1,0.0,001
2018-01-18,19.63,13.3,2.94,5.05,0.0,001
2018-01-19,15.87,12.21,2.5,8.87,0.0,001
2018-01-20,17.64,10.53,2.94,2.86,0.0,001
2018-01-21,20.32,14.07,2.83,4.16,0.0,001
2018-01-22,21.87,13.51,2.73,3.88,0.0,001
2018-01-23,19.51,12.27,2.64,5.27,0.0,001
2018-01-24,18.38,12.33,2.84,3.79,0.0,001
2018-01-25,17.73,12.02,2.24,6.75,0.27,001
2018-01-26,15.44,9.81,2.25,7.32,0.07,001
2018-01-27,17.04,9.97,3.04,5.97,0.01,001
2018-01-28,18.81,10.61,3.17,4.27,0.01,001
2018-01-29,19.31,11.82,3.15,4.91,0.0,001
2018-01-30,19.96,11.98,3.22,4.17,0.0,001
2018-01-31,20.56,13.0,3.19,3.84,0.0,001
2018-02-01,20.39,13.04,3.17,4.33,0.0,001
2018-02-02,22.75,13.88,3.14,3.16,0.0,001
2018-02-03,23.88,15.64,3.27,2.22,0.0,001
2018-02-04,23.8,16.14,3.28,2.3,0.0,001
2018-02-05,24.78,17.93,3.3,1.09,0.0,001
2018-02-06,25.41,18.64,3.19,2.3,0.0,001
2018-02-07,29.68,19.32,3.04,2.41,0.0,001
2018-02-08,27.04,20.37,3.09,1.43,0.0,001
2018-02-09,28.08,20.21,2.77,1.5,0.0,001
2018-02-10,26.24,19.58,2.85,3.43,0.0,001
2018-02-11,24.94,19.21,2.62,4.17,0.14,001
2018-02-12,23.49,18.11,2.29,3.44,0.0,001
2018-02-13,19.13,14.22,2.88,8.14,0.13,001
2018-02-14,20.27,12.66,3.54,3.84,0.0,001
2018-02-15,19.9,15.83,2.14,4.07,0.0,001
2018-02-16,19.89,14.7,2.59,3.55,0.01,001
2018-02-17,17.4,12.69,2.89,6.65,0.31,001
2018-02-18,18.78,12.02,3.3,5.86,0.03,001
2018-02-19,19.99,14.91,2.96,2.54,0.0,001
2018-02-20,22.51,16.49,2.72,2.51,0.0,001
2018-02-21,23.03,17.0,3.09,1.91,0.05,001
2018-02-22,22.63,16.96,2.56,2.35,2.46,001
2018-02-23,23.24,17.89,2.33,1.68,0.81,001
2018-02-24,22.01,15.9,3.75,5.67,0.01,001
2018-02-25,24.94,15.95,3.35,2.11,0.0,001
2018-02-26,24.12,16.82,3.56,3.18,0.01,001
2018-02-27,22.48,15.91,3.08,4.9,0.0,001
2018-02-28,21.51,15.18,3.87,4.73,0.0,001
2018-03-01,24.71,14.56,3.87,5.0,0.0,001
2018-03-02,24.49,17.0,3.94,3.09,0.0,001
2018-03-03,25.5,18.24,3.84,1.89,0.0,001
2018-03-04,26.8,18.66,4.02,1.87,0.0,001
2018-03-05,28.41,18.67,4.02,2.4,0.0,001
2018-03-06,29.42,19.01,3.97,3.52,0.0,001
2018-03-07,27.98,20.23,4.08,2.8,0.0,001
2018-03-08,29.76,21.0,4.19,2.77,0.0,001
2018-03-09,26.35,18.68,4.19,7.17,0.0,001
2018-03-10,23.92,16.27,4.18,6.49,0.0,001
2018-03-11,23.05,16.31,4.29,6.37,0.0,001
2018-03-12,23.75,16.93,4.39,4.82,0.0,001
2018-03-13,25.34,15.45,4.43,4.94,0.0,001
2018-03-14,26.76,18.56,4.39,3.65,0.0,001
2018-03-15,26.44,18.15,4.09,6.49,0.0,001
2018-03-16,25.33,18.34,4.35,6.11,0.0,001
2018-03-17,24.52,16.36,4.58,4.03,0.0,001
2018-03-18,26.75,17.77,4.49,2.6,0.0,001
2018-03-19,27.98,19.03,4.6,3.27,0.0,001
2018-03-20,27.7,20.69,4.49,2.89,0.0,001
2018-03-21,28.46,20.28,4.52,2.96,0.0,001
2018-03-22,30.43,19.95,4.27,1.74,0.0,001
2018-03-23,29.18,23.14,3.89,4.66,0.0,001
2018-03-24,24.92,20.35,3.46,8.16,0.0,001
2018-03-25,25.64,17.99,3.78,7.01,0.0,001
2018-03-26,27.36,16.01,3.93,3.58,0.0,001
2018-03-27,27.46,21.46,2.22,2.98,0.02,001
2018-03-28,28.42,21.5,3.92,5.37,0.0,001
2018-03-29,22.05,17.42,3.61,10.11,0.0,001
2018-03-30,22.73,14.32,4.78,7.31,0.0,001
2018-03-31,24.18,14.79,4.82,4.35,0.0,001
2018-04-01,26.63,17.55,4.31,4.83,0.0,001
2018-04-02,27.59,17.37,4.54,4.96,0.0,001
2018-04-03,25.94,18.71,4.34,6.91,0.0,001
2018-04-04,26.51,17.24,4.36,4.77,0.0,001
2018-04-05,27.55,19.75,3.48,4.04,0.0,001
2018-04-06,26.99,18.22,4.42,3.76,0.0,001
2018-04-07,28.87,19.14,4.52,2.61,0.0,001
2018-04-08,25.56,18.24,4.8,6.91,0.0,001
2018-04-09,24.92,17.19,4.95,7.09,0.0,001
2018-04-10,23.82,16.56,4.93,6.32,0.0,001
2018-04-11,25.01,17.0,4.67,4.89,0.0,001
2018-04-12,26.56,18.6,4.32,2.59,0.0,001
2018-04-13,29.21,21.3,4.28,2.44,0.0,001
2018-04-14,30.45,21.47,4.89,4.96,0.0,001
2018-04-15,30.19,19.45,5.14,5.42,0.0,001
2018-04-16,30.16,19.88,5.15,4.42,0.0,001
2018-04-17,30.88,19.84,4.83,2.52,0.0,001
2018-04-18,32.21,22.88,5.03,2.18,0.0,001
2018-04-19,29.26,20.98,4.92,7.03,0.0,001
2018-04-20,30.23,20.98,4.89,5.43,0.0,001
2018-04-21,31.09,22.49,4.3,3.33,0.0,001
2018-04-22,24.22,18.64,4.85,9.15,0.0,001
2018-04-23,25.49,15.72,5.3,3.96,0.0,001
2018-04-24,25.83,17.39,5.19,5.2,0.0,001
2018-04-25,23.5,17.84,4.19,6.98,0.67,001
2018-04-26,24.04,16.97,3.23,6.67,0.07,001
2018-04-27,26.59,17.69,4.84,5.76,0.0,001
2018-04-28,27.25,18.66,5.02,3.45,0.0,001
2018-04-29,28.71,21.34,4.93,2.56,0.94,001
2018-04-30,28.95,21.99,3.44,2.73,1.37,001
2018-05-01,30.42,22.57,4.57,4.39,0.0,001
2018-05-02,32.05,24.37,4.88,1.18,0.0,001
2018-05-03,30.31,24.91,4.61,2.66,0.03,001
2018-05-04,31.43,24.82,2.63,2.86,0.17,001
2018-05-05,30.47,24.27,4.3,4.84,0.0,001
2018-05-06,31.75,23.76,3.67,3.2,0.0,001
2018-05-07,28.65,21.82,3.02,7.77,0.0,001
2018-05-08,29.13,19.79,5.23,4.66,0.0,001
2018-05-09,28.63,20.21,4.95,3.18,0.04,001
2018-05-10,30.27,21.54,3.91,5.74,0.01,001
2018-05-11,31.18,23.59,4.82,6.06,0.0,001
2018-05-12,26.84,21.04,5.4,6.91,0.0,001
2018-05-13,27.67,21.05,5.1,5.39,0.0,001
2018-05-14,28.33,20.52,5.34,5.59,0.0,001
2018-05-15,29.34,19.8,5.43,5.38,0.0,001
2018-05-16,31.88,21.38,5.0,4.38,0.0,001
2018-05-17,33.6,22.84,5.33,3.84,0.0,001
2018-05-18,36.13,24.63,4.7,3.04,0.0,001
2018-05-19,35.71,24.69,4.86,2.42,0.0,001
2018-05-20,33.77,25.83,5.08,2.94,0.0,001
2018-05-21,36.86,25.62,5.25,3.33,0.0,001
2018-05-22,36.98,27.28,4.12,2.74,0.0,001
2018-05-23,35.13,28.69,5.07,3.9,0.0,001
2018-05-24,33.75,25.93,5.13,5.68,0.0,001
2018-05-25,30.56,26.08,3.35,3.5,0.0,001
2018-05-26,33.96,25.65,4.67,2.13,0.0,001
2018-05-27,30.02,23.96,3.72,4.0,0.04,001
2018-05-28,31.3,23.7,3.33,4.07,0.0,001
2018-05-29,30.49,23.4,5.16,6.49,0.0,001
2018-05-30,30.09,23.45,5.24,6.21,0.0,001
2018-05-31,30.15,22.8,5.36,5.01,0.0,001
2018-06-01,32.39,24.18,5.36,3.73,0.0,001
2018-06-02,29.27,23.36,5.4,7.02,0.0,001
2018-06-03,29.44,22.44,5.45,6.08,0.0,001
2018-06-04,29.62,22.93,5.37,6.53,0.0,001
2018-06-05,30.27,22.77,5.52,4.97,0.0,001
2018-06-06,32.02,23.3,5.48,5.96,0.0,001
2018-06-07,33.88,23.43,5.36,5.1,0.0,001
2018-06-08,34.35,24.68,5.19,5.03,0.0,001
2018-06-09,35.3,25.2,5.45,6.19,0.0,001
2018-06-10,36.55,25.2,5.45,5.41,0.0,001
2018-06-11,34.69,26.05,5.37,4.84,0.0,001
2018-06-12,32.65,25.9,5.18,4.95,0.0,001
2018-06-13,30.19,24.57,5.27,5.72,0.0,001
2018-06-14,32.94,25.81,5.12,1.61,0.0,001
2018-06-15,34.13,25.96,5.43,2.61,0.0,001
2018-06-16,35.65,27.35,5.37,2.65,0.0,001
2018-06-17,34.19,27.43,5.19,4.66,0.0,001
2018-06-18,32.98,26.14,5.08,6.84,0.0,001
2018-06-19,33.1,25.28,5.3,5.6,0.0,001
2018-06-20,32.79,24.69,5.48,7.07,0.0,001
2018-06-21,35.43,25.22,5.17,6.42,0.0,001
2018-06-22,35.44,26.58,5.23,3.69,0.0,001
2018-06-23,33.86,26.35,5.27,6.08,0.0,001
2018-06-24,34.07,25.62,5.41,7.66,0.0,001
2018-06-25,33.75,24.46,5.41,7.78,0.0,001
2018-06-26,33.11,23.88,5.46,5.52,0.0,001
2018-06-27,35.45,23.92,5.53,4.95,0.0,001
2018-06-28,33.62,27.69,5.45,6.88,0.0,001
2018-06-29,31.68,24.64,5.34,8.3,0.0,001
2018-06-30,30.82,23.26,5.41,7.8,0.0,001
2018-07-01,31.76,23.45,5.13,7.12,0.0,001
2018-07-02,31.61,24.99,4.93,7.7,0.0,001
2018-07-03,31.39,24.42,5.05,8.34,0.0,001
2018-07-04,31.98,25.38,5.24,7.77,0.0,001
2018-07-05,35.34,24.59,5.38,6.74,0.0,001
2018-07-06,33.52,25.74,5.49,4.95,0.0,001
2018-07-07,33.19,25.7,5.42,4.59,0.0,001
2018-07-08,34.19,27.04,5.38,3.23,0.0,001
2018-07-09,34.32,26.63,5.33,5.52,0.0,001
2018-07-10,33.52,26.44,5.36,7.59,0.0,001
2018-07-11,32.67,24.61,5.38,7.42,0.0,001
2018-07-12,31.71,23.99,5.36,7.26,0.0,001
2018-07-13,31.07,23.71,5.51,6.56,0.0,001
2018-07-14,32.44,25.79,5.27,4.24,0.0,001
2018-07-15,33.93,25.89,5.28,2.81,0.0,001
2018-07-16,33.6,26.39,5.25,3.21,0.0,001
2018-07-17,33.42,26.59,5.12,5.3,0.0,001
2018-07-18,33.34,26.36,5.19,4.8,0.0,001
2018-07-19,35.09,27.76,5.25,3.02,0.0,001
2018-07-20,33.69,26.89,4.94,6.15,0.0,001
2018-07-21,32.6,26.57,5.33,6.39,0.0,001
2018-07-22,31.89,24.95,5.37,6.26,0.0,001
2018-07-23,33.91,26.46,5.25,4.99,0.0,001
2018-07-24,35.31,26.74,5.21,3.66,0.0,001
2018-07-25,38.66,29.1,5.08,1.73,0.0,001
2018-07-26,35.68,28.17,4.75,5.11,0.0,001
2018-07-27,35.07,28.6,5.08,6.04,0.0,001
2018-07-28,32.85,26.83,5.32,7.47,0.0,001
2018-07-29,32.65,24.81,5.38,6.25,0.0,001
2018-07-30,32.72,25.48,5.22,3.96,0.0,001
2018-07-31,33.26,26.67,5.2,3.61,0.0,001
2018-08-01,34.6,26.39,5.14,4.81,0.0,001
2018-08-02,33.51,26.9,5.17,6.79,0.0,001
2018-08-03,33.72,25.89,5.12,5.49,0.0,001
2018-08-04,33.9,27.0,5.17,5.43,0.0,001
2018-08-05,34.24,26.87,5.12,5.42,0.0,001
2018-08-06,34.66,26.67,5.15,6.74,0.0,001
2018-08-07,33.59,25.94,5.11,6.74,0.0,001
2018-08-08,33.03,25.83,5.12,6.94,0.0,001
2018-08-09,33.07,25.83,5.08,4.66,0.0,001
2018-08-10,34.59,26.66,5.0,3.87,0.0,001
2018-08-11,34.96,27.4,4.99,5.24,0.0,001
2018-08-12,35.46,26.98,4.95,6.48,0.0,001
2018-08-13,34.38,26.41,5.08,6.87,0.0,001
2018-08-14,33.53,25.56,5.08,6.72,0.0,001
2018-08-15,32.4,24.97,5.17,5.28,0.0,001
2018-08-16,33.48,25.16,5.16,5.42,0.0,001
2018-08-17,33.76,24.81,5.06,6.02,0.0,001
2018-08-18,33.04,25.51,4.99,6.26,0.0,001
2018-08-19,32.22,25.28,4.97,6.2,0.0,001
2018-08-20,32.94,25.47,4.86,5.01,0.0,001
2018-08-21,32.88,25.95,4.86,5.58,0.0,001
2018-08-22,32.38,26.14,4.86,6.83,0.0,001
2018-08-23,33.99,25.5,4.82,6.12,0.0,001
2018-08-24,34.2,26.18,4.78,4.41,0.0,001
2018-08-25,33.72,26.67,4.75,6.14,0.0,001
2018-08-26,34.49,25.32,4.84,7.09,0.0,001
2018-08-27,32.85,24.34,4.78,6.63,0.0,001
2018-08-28,32.38,25.08,4.75,6.31,0.0,001
2018-08-29,33.21,25.99,4.68,6.28,0.0,001
2018-08-30,33.39,25.3,4.41,6.2,0.0,001
2018-08-31,32.75,25.26,4.27,8.53,0.0,001
2018-09-01,34.96,26.6,4.23,7.98,0.0,001
2018-09-02,33.88,26.73,4.15,7.9,0.0,001
2018-09-03,33.21,25.59,4.43,7.29,0.0,001
2018-09-04,34.94,26.17,4.41,5.74,0.0,001
2018-09-05,34.34,26.78,4.24,4.61,0.0,001
2018-09-06,33.28,26.75,4.21,6.99,0.0,001
2018-09-07,31.73,25.92,4.4,7.92,0.0,001
2018-09-08,32.12,23.58,4.71,6.81,0.0,001
2018-09-09,32.03,23.56,4.63,6.64,0.0,001
2018-09-10,31.51,24.06,4.6,6.1,0.0,001
2018-09-11,31.62,24.1,4.56,5.6,0.0,001
2018-09-12,31.71,23.99,4.21,6.1,0.0,001
2018-09-13,32.87,26.12,3.86,7.91,0.0,001
2018-09-14,33.89,25.34,4.17,8.22,0.0,001
2018-09-15,31.53,24.53,4.25,6.96,0.0,001
2018-09-16,31.36,23.92,4.25,7.83,0.0,001
2018-09-17,31.08,23.62,4.3,7.17,0.0,001
2018-09-18,30.03,23.69,4.28,7.58,0.0,001
2018-09-19,31.89,24.59,4.28,6.14,0.0,001
2018-09-20,31.59,24.84,4.17,6.48,0.0,001
2018-09-21,30.8,24.07,4.0,7.55,0.0,001
2018-09-22,30.45,23.21,4.08,6.76,0.0,001
2018-09-23,31.03,23.57,4.04,6.64,0.0,001
2018-09-24,31.26,23.44,4.01,6.22,0.0,001
2018-09-25,30.92,23.8,4.04,7.31,0.0,001
2018-09-26,30.53,23.94,4.11,6.52,0.0,001
2018-09-27,30.47,23.92,4.02,5.54,0.0,001
2018-09-28,34.9,25.6,3.52,5.32,0.0,001
2018-09-29,37.13,27.13,3.56,2.54,0.0,001
2018-09-30,33.47,27.77,2.76,3.86,0.01,001
2018-10-01,31.86,26.33,3.28,6.0,0.02,001
2018-10-02,33.17,26.28,3.46,4.76,0.01,001
2018-10-03,33.08,25.22,3.45,4.78,0.0,001
2018-10-04,32.02,24.27,3.69,5.72,0.0,001
2018-10-05,31.11,24.4,3.87,6.36,0.0,001
2018-10-06,30.54,24.19,3.7,5.45,0.0,001
2018-10-07,29.6,23.61,3.52,6.29,0.0,001
2018-10-08,29.67,23.29,3.72,6.27,0.0,001
2018-10-09,28.95,22.9,3.77,6.78,0.0,001
2018-10-10,28.8,21.53,3.72,7.18,0.0,001
2018-10-11,27.88,21.27,3.78,6.8,0.0,001
2018-10-12,27.6,21.39,3.8,6.01,0.0,001
2018-10-13,27.72,20.84,3.85,4.3,0.0,001
2018-10-14,28.45,21.54,3.78,5.3,0.0,001
2018-10-15,28.8,22.3,3.69,5.72,0.0,001
2018-10-16,29.23,21.52,3.61,6.0,0.0,001
2018-10-17,28.3,20.89,3.55,5.65,0.0,001
2018-10-18,27.34,21.52,3.43,4.31,0.0,001
2018-10-19,28.16,22.28,3.45,3.61,0.01,001
2018-10-20,28.16,21.62,3.41,4.13,0.0,001
2018-10-21,29.41,22.26,3.28,1.87,0.05,001
2018-10-22,30.2,23.55,3.11,4.08,1.07,001
2018-10-23,31.17,24.01,2.99,3.58,0.17,001
2018-10-24,30.37,23.67,3.31,3.77,0.73,001
2018-10-25,29.72,23.47,2.28,3.95,0.27,001
2018-10-26,25.17,20.07,3.19,7.1,0.09,001
2018-10-27,26.6,17.96,3.64,3.26,0.0,001
2018-10-28,28.0,19.93,3.39,3.11,0.0,001
2018-10-29,29.5,21.01,2.92,3.32,0.0,001
2018-10-30,29.99,21.71,2.91,2.13,0.0,001
2018-10-31,29.3,21.6,3.09,1.99,0.0,001
2018-11-01,29.52,21.64,3.17,2.23,0.0,001
2018-11-02,28.37,21.47,3.07,2.53,0.02,001
2018-11-03,27.57,21.06,2.96,3.64,0.0,001
2018-11-04,26.15,21.0,2.94,3.04,0.07,001
2018-11-05,24.61,19.15,3.07,6.3,0.0,001
2018-11-06,24.96,19.26,2.83,4.54,0.0,001
2018-11-07,25.18,20.32,3.01,3.55,0.0,001
2018-11-08,25.73,19.91,2.97,3.99,0.0,001
2018-11-09,25.46,19.84,2.79,2.68,0.0,001
2018-11-10,24.34,18.99,2.74,5.1,0.02,001
2018-11-11,25.02,19.45,2.74,3.74,0.0,001
2018-11-12,26.1,19.65,3.03,3.48,0.0,001
2018-11-13,24.84,19.13,2.99,4.57,0.0,001
2018-11-14,22.28,17.49,2.52,5.89,0.11,001
2018-11-15,22.76,17.55,2.46,5.45,0.07,001
2018-11-16,22.95,17.84,2.9,4.07,0.0,001
2018-11-17,25.21,18.97,2.97,2.33,0.0,001
2018-11-18,26.14,19.1,2.92,3.28,0.0,001
2018-11-19,25.8,18.52,2.95,5.71,0.0,001
2018-11-20,26.32,19.09,2.89,3.24,0.0,001
2018-11-21,25.9,20.11,2.65,2.31,0.0,001
2018-11-22,27.74,19.74,1.9,4.85,0.02,001
2018-11-23,22.79,18.09,2.48,6.48,0.02,001
2018-11-24,20.99,16.17,1.82,6.57,0.56,001
2018-11-25,23.25,15.82,2.81,4.49,0.01,001
2018-11-26,23.98,18.34,2.8,1.31,0.0,001
2018-11-27,24.67,20.2,1.46,1.86,0.0,001
2018-11-28,25.94,19.74,2.67,1.31,0.0,001
2018-11-29,25.13,20.11,2.13,1.78,0.0,001
2018-11-30,23.45,17.39,2.47,5.07,0.0,001
2018-12-01,22.08,15.25,2.73,5.22,0.0,001
2018-12-02,21.77,16.96,2.55,3.25,0.0,001
2018-12-03,22.13,17.17,2.37,2.72,0.0,001
2018-12-04,21.27,15.67,2.55,5.77,0.0,001
2018-12-05,21.38,14.77,2.59,4.38,0.33,001
2018-12-06,20.71,16.05,2.09,7.02,1.03,001
2018-12-07,19.09,14.62,2.35,5.82,0.0,001
2018-12-08,19.06,12.69,2.68,4.23,0.0,001
2018-12-09,20.08,14.97,2.36,4.29,0.0,001
2018-12-10,21.45,13.99,2.7,6.29,0.0,001
2018-12-11,20.33,13.98,2.66,4.84,0.0,001
2018-12-12,21.07,14.92,2.65,5.6,0.0,001
2018-12-13,21.02,14.1,2.66,4.06,0.0,001
2018-12-14,21.51,15.28,2.68,2.44,0.0,001
2018-12-15,23.73,16.76,2.55,1.51,0.0,001
2018-12-16,23.54,16.67,2.15,3.51,0.0,001
2018-12-17,20.71,14.59,2.63,6.36,0.0,001
2018-12-18,20.14,13.36,2.63,4.2,0.0,001
2018-12-19,20.54,14.06,2.65,6.46,0.0,001
2018-12-20,19.51,13.48,2.51,7.1,0.0,001
2018-12-21,20.86,12.49,2.68,4.17,0.0,001
2018-12-22,21.35,14.2,2.56,4.36,0.0,001
2018-12-23,21.58,13.83,2.39,4.29,0.0,001
2018-12-24,21.15,13.24,2.52,3.98,0.0,001
2018-12-25,20.93,15.22,2.52,3.7,0.0,001
2018-12-26,20.29,14.37,2.54,5.19,0.0,001
2018-12-27,17.11,12.74,2.26,7.52,0.0,001
2018-12-28,16.76,10.88,2.63,6.22,0.0,001
2018-12-29,17.63,11.54,2.65,4.63,0.0,001
2018-12-30,18.03,11.51,2.45,6.22,0.0,001
2018-12-31,18.3,12.09,2.61,1.77,0.0,001
2019-01-01,18.86,14.12,2.13,2.76,0.0,001
2019-01-02,19.29,12.67,2.17,4.83,0.0,001
2019-01-03,17.34,11.18,2.44,5.2,0.0,001
2019-01-04,19.12,13.38,2.66,2.76,0.0,001
2019-01-05,18.83,13.07,2.55,5.49,0.0,001
2019-01-06,16.65,10.47,2.18,7.81,0.0,001
